;date;title;summary
38;Aug. 13, 2020;Trump’s Labor Chief Accused of Intervening in Oracle Pay Bias Case;A Labor Department lawyer asserts that she faced reprisal after saying Secretary Eugene Scalia was set to settle a suit for a sum she found too low.
39;Aug. 13, 2020;Fortnite Creator Sues Apple and Google After Ban From App Stores;Epic Games, the maker of the popular game, provoked the tech giants by violating their policies, then released a social media campaign and lawsuits to confront them.
40;Aug. 14, 2020;An Epic Battle;A gutsy gambit by the maker of Fortnite, which is locked in a fight with Apple and Google.
41;Aug. 14, 2020;A Steal Might Actually Be a Raw Deal;Netflix, Apple and the rest must figure out what bundles we love, and which we’ll grow to hate.
42;Aug. 14, 2020;How Apple’s 30% App Store Cut Became a Boon and a Headache;App makers like the game company Epic and the music service Spotify are challenging Apple’s right to a large cut of their sales. Regulators have taken notice.
43;Aug. 17, 2020;Coronavirus Doctors Battle Another Scourge: Misinformation;Physicians say they regularly treat people more inclined to believe what they read on Facebook than what a medical professional tells them.
44;Aug. 17, 2020;Trump’s Attacks on TikTok and WeChat Could Further Fracture the Internet;The president’s restrictions on Chinese tech may be part of an eye-for-an-eye logic called reciprocity. The price could be a global patchwork of online fiefs.
45;Aug. 17, 2020;Toxic Trade-Offs at Facebook;Facebook groups led to the rise of QAnon. We can only imagine what could happen with encryption.
46;Aug. 18, 2020;Amazon Sticks With Office Expansion Plans in New York and Elsewhere;The additional space and workers, envisioned before the pandemic, are a sign of how large tech companies continue to prosper.
47;Aug. 19, 2020;How Your Phone Is Used to Track You, and What You Can Do About It;Smartphone location data, often used by marketers, has been useful for studying the spread of the coronavirus. But the information raises troubling privacy questions.
48;Aug. 19, 2020;Big Tech’s Domination of Business Reaches New Heights;As the economy contracts and many companies struggle to survive, the biggest tech companies are amassing wealth and influence in ways unseen in decades.
49;Aug. 19, 2020;Alabama’s High Stakes Experiment: Reopening Universities as Virus Looms;The state is betting its robust student testing and technology program will be enough to hinder campus outbreaks, even as universities in other states abruptly close.
50;Aug. 19, 2020;Protect Your Privacy and the Environment While Upgrading Your Gear;Got a new phone, tablet or computer and want to repurpose or responsibly recycle the old one? Here’s a guide to moving on.
51;Aug. 19, 2020;Apple Reaches $2 Trillion, Punctuating Big Tech’s Grip;Apple is the first U.S. company to hit that value, a staggering ascent that began in the pandemic.
52;Aug. 19, 2020;Trump Says Oracle Could ‘Handle’ Owning TikTok;President Trump, who has been pushing for a sale of the Chinese-owned video app, did not say whether Oracle would be a better buyer than Microsoft.
53;Aug. 19, 2020;Can This Relationship Be Saved? Big Tech and Big Advertisers Talk It Over.;After last month’s Facebook boycott, companies are demanding more control over how their ads appear online. And the tech companies seem to be listening.
54;Aug. 20, 2020;How Kamala Harris Forged Close Ties With Big Tech;Silicon Valley has enthusiastically backed Ms. Harris since she first ran for state attorney general in California a decade ago.
55;Aug. 20, 2020;Former Uber Security Chief Charged With Concealing Hack;Joe Sullivan, who led Uber’s security team through the company’s most tumultuous period, was fired by the company’s newly installed chief executive in 2017.
56;Aug. 20, 2020;Mark Zuckerberg Questioned Under Oath in F.T.C. Antitrust Inquiry;It was the first known time that regulators directly interviewed a chief executive of one of the tech companies being scrutinized for potential antitrust violations.
57;Aug. 21, 2020;Goldman Sachs Has Money. It Has Power. And Now It Has a Font;The custom-made Goldman Sans is ‘neutral, with a wink’ — or boring and derivative, according to fontheads.
58;Aug. 21, 2020;Facebook Braces Itself for Trump to Cast Doubt on Election Results;The world’s biggest social network is working out what steps to take should President Trump use its platform to dispute the vote.
59;Aug. 24, 2020;Why TikTok Will Lose;The Chinese-owned video app plans to sue the Trump administration over its order to force a sale. It faces long odds.
60;Aug. 25, 2020;To Fight Apple and Google’s Grip, Fortnite Creator Mounts a Crusade;Tim Sweeney, chief executive of Epic Games, the maker of Fortnite, has railed against tech power. “The market is out of control,” he said.
61;Aug. 25, 2020;With Hacks and Cameras, Beijing’s Electronic Dragnet Closes on Hong Kong;Under a new national security law, the police are targeting the social media accounts of executives, politicians and activists. American internet giants are struggling to respond.
62;Aug. 25, 2020;The creator of Fortnite is taking on Big Tech.;By Erin Griffith
63;Aug. 25, 2020;In South India, Amazon Builds Its Largest Office Yet;As Amazon signals its growth in India with its office in Hyderabad, its largest in the world, local business owners are pushing back.
64;Aug. 26, 2020;How TikTok’s Talks With Microsoft Turned Into a Soap Opera;Neither side wanted a big deal. But what began as talks about a small investment ballooned with interventions from President Trump.
65;Aug. 26, 2020;What’s a Palantir? The Tech Industry’s Next Big I.P.O.;A tech start-up named for objects in “The Lord of the Rings” has become a major government contractor. But what it does is not easy to understand.
66;Aug. 26, 2020;Palantir, Ant and the Tech Listing Boom;A flurry of tech companies are filing to go public. Some of them — well, one of them — even make a profit.
67;Aug. 26, 2020;The Lesson We’re Learning From TikTok? It’s All About Our Data;We should minimize how much we share with all of our favorite and not-so-favorite apps. Here’s how.
68;Aug. 26, 2020;Three Charged With Leaking Movies as Part of Global Piracy Ring;U.S. officials said members of the Sparks Group, an elite piracy network, fraudulently obtained and distributed movies ahead of release dates.
69;Aug. 28, 2020;In Bid for TikTok, Microsoft Flexes Its Power in Washington;The tech giant, once an example of how not to operate in the nation’s capital, now has a successful influence operation there.
70;Aug. 28, 2020;The Time for TikTok’s Talks Is Ticking Down;Microsoft, with a new ally in Walmart, and Oracle have submitted takeover bids for the video app. A deal could be reached soon.
71;Aug. 28, 2020;Will More Data Make Us Healthier?;Trackers can collect all sorts of information on our health, sleep and fitness. But then what?
72;Aug. 29, 2020;N.B.A. Protest Shows Who Calls the Shots in a Superstar Economy;Professional basketball players demonstrated the enormous power of highly paid workers with rare skills, but also their caution.
73;Aug. 29, 2020;TikTok Deal Is Complicated by New Rules From China Over Tech Exports;In an 11th-hour twist, Beijing raised a potential hurdle for a sale of TikTok, further roiling the race to buy the Chinese-owned app.
74;Aug. 31, 2020;Big Oil Faded. Will Big Tech?;Not that long ago, it was American oil powers — not tech giants — that ruled the economy and influenced world events.
75;Aug. 31, 2020;Apple’s App War Needs Peace;Changes to Apple’s app store could make developers’ lives — and our smartphones — better.
76;Aug. 31, 2020;Drone Delivery? Amazon Moves Closer With F.A.A. Approval;The agency said it had issued a certificate clearing the way for the company to use drones to fly packages to its customers’ doorsteps.
77;Aug. 31, 2020;TikTok Deal Faces Complications as U.S. and China Ratchet Up Tit-for-Tat;China’s new export rules, which could delay or scuttle a sale of TikTok, have further turned giant companies into pawns in a geopolitical struggle.
78;Aug. 31, 2020;Facebook Could Block Sharing of News Stories in Australia;The move, a response to pressure to pay publishers when their stories are posted on the social network, could add to internet silos springing up around the world.
79;Sept. 1, 2020;Yes to Tech Optimism. And Pessimism.;We need tech optimists to shoot for the moon. But we also need those looking for problems.
80;Sept. 1, 2020;Apple and Google to Make It Easier to Opt In to Virus Tracing;The tech giants said states could soon send notices directly to smartphones asking people to opt in to the technology, which helps trace the coronavirus.
