;date;title;summary
26;April 10, 2017;Laszlo Bock on Building Great Workplaces;Adviser, Author and former S.V.P. of Google’s People Operations Laszlo Bock described at The New York Times’s New Work Summit what he looks for in a thriving work environment.
27;April 10, 2017;That Fingerprint Sensor on Your Phone Is Not as Safe as You Think;New research suggests that the fingerprint security features on iPhones and Android devices can be easily fooled by so-called MasterPrint fakes.
28;April 11, 2017;Tesla’s Rise on a Wave of Shareholder Optimism;Tesla’s valuation implies that investors expect its chief executive, Elon Musk, to outdo even some of his biggest cheerleaders’ already rosy assumptions.
29;April 11, 2017;Executive Who Steered Uber Through Scandals Joins Exodus;Travis Kalanick, chief executive of the ride-sharing service, said Rachel Whetstone, the company’s head of policy and communications, was leaving of her own volition.
30;April 12, 2017;Morning Agenda: Another Departure from Uber;Rachel Whetstone, the head of policy and communications, guided the ride-hailing company through a series of recent scandals.
31;April 12, 2017;Burger King ‘O.K. Google’ Ad Doesn’t Seem O.K. With Google;The commercial was a novel but potentially invasive marketing tactic that came as more Americans use voice-activated devices.
32;April 12, 2017;Reading E-Books on a Bigger Screen;If you dislike reading on a phone or tablet, you can likely read your electronic books and magazines on your computer’s display instead.
33;April 12, 2017;Uber Sees an Executive Exodus as It Faces Questions of Workplace Culture;In the last three months, several high-ranking managers have left the ride-hailing company. At least one has been openly critical about the way the company has been run.
34;April 13, 2017;Want to Resist Trump or Make America Great Again? These People Switched Careers;The election of Donald J. Trump has provoked elation, outrage and self-reflection. It has even prompted career changes.
35;April 13, 2017;Tech Roundup: Paying Up to $500 to Chat With a Live Streamer;YouTube’s Super Chat feature gives creators on the video site a new way to make money by charging audience members to have their comments highlighted during live streams.
36;April 13, 2017;New Tools Needed to Track Technology’s Impact on Jobs, Panel Says;The nation is “flying blind” into a new era of automation and artificial intelligence, the authors of a National Academies study warned.
37;April 13, 2017;United and Pepsi Affairs Force Brands to Respect Social Media;The potential perils that come with broad access to consumers have led companies to take it very seriously.
38;April 13, 2017;G.M. Expands Self-Driving Car Operations in Silicon Valley;Traditional automakers are building a greater presence in California to compete with tech companies that are so far leading the pack.
39;April 14, 2017;As New Zealand Courts Tech Talent, Isolation Becomes a Draw;A program to offer developers jobs was flooded with more than 48,000 applications as many in the field look for distance from the political polarization in the United States and Europe.
40;April 14, 2017;Tracking the Ticker on the Go;You can customize the information the Google app shows you, including the stocks you want to follow and other news that interests you.
41;April 14, 2017;Amex, Challenged by Chase, Is Losing the Snob War;Amex’s hold on the affluent fantasies of up-and-coming elites is starting to wobble as other credit card companies are beating it at its own game.
42;April 14, 2017;Apple Gets Permit to Test Self-Driving Cars in California;The permit is the clearest signal yet that the company wants to enter an intensely competitive sector by designing or building autonomous vehicle technology.
43;April 15, 2017;Mike and Nicole’s Week in Tech: United’s Troubles and Burger King’s ‘Hack’;Mike Isaac and Nicole Perlroth discuss the week’s technology news, including Burger King’s latest stunt with Google Home devices.
44;April 15, 2017;Finding Growth in Pizza, Paint and Credit-Card Companies;Alphabet and Facebook are growth stocks, sure. But MasterCard, Domino’s and Sherwin-Williams are also in growth fund portfolios.
45;April 16, 2017;Slack, an Upstart in Messaging, Now Faces Giant Tech Rivals;Microsoft and Facebook have rolled out competing tools. But Slack’s chief executive says small tech companies with new ideas have a history of defeating the big guys.
46;April 17, 2017;A McDonald’s Ad That Never Mentions the Name McDonald’s;The unbranded commercials challenge customers to Google for “that place where Coke tastes so good.”
47;April 17, 2017;Steve Ballmer Serves Up a Fascinating Data Trove;A stealthy pet project by the former Microsoft chief lets you search and learn about how the government spends tax dollars.
48;April 17, 2017;A Murder Posted on Facebook Prompts Outrage and Questions Over Responsibility;The social media network is struggling with its role in policing content on its global platform.
49;April 18, 2017;Why You Should Wait Before Buying Samsung’s New Galaxy S8;The phone’s new design, an unfinished important feature and the company’s safety record are all worth taking time to consider.
50;April 18, 2017;Mark Zuckerberg Sees Augmented Reality Ecosystem in Facebook;Facebook’s chief executive introduced an augmented reality platform that will allow people to digitally manipulate the world around them.
51;April 18, 2017;Snapping a Shot of the Android Screen;You can take a picture of your Android device’s screen by pressing the buttons yourself or having the Google Assistant software help you out.
52;April 18, 2017;How Trump’s ‘Hire American’ Order May Affect Tech Worker Visas;No immediate changes are expected. But the order asks various federal agencies to recommend changes.
53;April 19, 2017;Why Facebook Keeps Beating Every Rival: It’s the Network, of Course;Facebook’s chief, Mark Zuckerberg, realized early that creating the best new features is not as important as owning the biggest and most engaged network.
54;April 19, 2017;Apple Faces Inquiry in China Over App Store Content;Chinese authorities said they would meet with the American tech giant over video-streaming apps that they said offered forbidden content.
55;April 19, 2017;Daily Report: Cautious Optimism for Trump’s H-1B Plans;The tech industry has aggressively fought the president on several issues. But with regard to Tuesday’s executive order, there is some hope the industry could benefit.
56;April 19, 2017;Starting Up a Business, With Little Ones Close By;Though not plentiful, a new crop of work spaces are aiming to offer child care and entrepreneurship support.
57;April 19, 2017;Meet the Foreign Tech Workers Left in Limbo by Trump;They are app makers, they are podcasters, and they are also H-1B visa holders — possibly putting them at risk from the president’s immigration policies.
58;April 20, 2017;Movers: Blackstone, Steel Order and Unilever;We’re following major developments in the markets throughout the day. Check back for the latest updates.
59;April 20, 2017;F.C.C. Leader Seeks Tech Companies’ Views on Net Neutrality;The chairman, Ajit Pai, met with companies like Facebook and Oracle about his plans to roll back rules that require broadband providers to make all internet content equally accessible.
60;April 21, 2017;Google Earth’s New Voyager Tool Aims to Feed Our Wanderlust;Want to visit the places where Ernest Hemingway hung out? Google’s “interactive tours” allow users to explore parts unknown — without leaving their cubicles.
61;April 21, 2017;Daily Report: F.C.C. Boss Wants to Listen to Tech After All;The industry has been on the outside looking in with federal regulators, but a meeting provides a sign that that could change with net neutrality revisions.
62;April 22, 2017;Farhad’s and Mike’s Week in Tech: Is Juice the Next Tech Platform?;Farhad and Mike discuss Facebook’s developer conference, plus a start-up that sells juice.
63;April 23, 2017;AT&T’s Words on Time Warner Deal Say ‘Underdog.’ Its Actions Speak Otherwise.;AT&T has told federal regulators it needs the merger to compete with cable companies. But it has acted like a powerhouse in dealings with cities and states.
64;April 23, 2017;How Google Cashes In on the Space Right Under the Search Bar;The internet real estate, used for an expanding array of ad formats, is a prime driver of huge quarterly profits for the parent company, Alphabet.
65;April 23, 2017;Wells Fargo Seeks to Soothe, and a Weak G.D.P. Is Expected;The bank will try to reassure shareholders that it changed its ways, and the Commerce Department will release its estimate for first-quarter growth.
66;April 24, 2017;No Longer a Dream: Silicon Valley Takes On the Flying Car;This isn’t science fiction. A number of start-ups as well as big aerospace firms are trying to build personal aircraft you could fly around town.
67;April 24, 2017;A Flying Car Prototype From Silicon Valley;Kitty Hawk, a Silicon Valley company backed by Larry Page, a Google founder, began testing a prototype over a lake in Northern California.
68;April 24, 2017;Unroll.me Service Faces Backlash Over a Widespread Practice: Selling User Data;Angry users assailed Slice Intelligence and its service Unroll.me, which scans email inboxes, after it was reported that Uber had used the company’s data.
69;April 24, 2017;Marissa Mayer Will Make $186 Million on Yahoo’s Sale to Verizon;Ms. Mayer, Yahoo’s chief executive, failed to return the company to greatness but will have a big payday after the sale thanks to her stock, stock options and restricted stock units.
70;April 25, 2017;Waymo to Offer Phoenix Area Access to Self-Driving Cars;The self-driving-car outfit, spun out of Google’s parent company, Alphabet, is moving to the next phase of testing: putting civilians inside its Chrysler minivans and Lexuses.
71;April 25, 2017;How Trump’s Pick for Top Antitrust Cop May Shape Competition;Makan Delrahim, the choice to head antitrust matters at the Justice Department, said he did not plan to use federal laws in “a fishing expedition.”
72;April 25, 2017;Nasdaq Hits 6,000 as Markets Rise on Tax Overhaul Optimism;Stock market indexes rose sharply, with the Nasdaq ending above 6,000, on reports that President Trump was seeking to cut corporate taxes.
73;April 25, 2017;Checking a Website’s Security;Google and other browsers now point out when the website you are visiting isn’t using a secure connection to protect your information.
74;April 25, 2017;Daily Report: More Self-Driving Cars Take to the Streets;Waymo announced that it will start offering free rides in its autonomous vehicles in the Phoenix area.
75;April 25, 2017;Trump Rides a Market Wave, but Business Looks for Results;Talk of a corporate tax cut helped fuel a stock rally, but executives say it is too soon to judge whether the president can deliver on his promises.
76;April 26, 2017;Why Your Next Wi-Fi Setup Should Be a Mesh Network;Unlike stand-alone routers that lose signal the farther you move away from them, mesh stations piggyback on one another to create a continuous wireless link.
77;April 26, 2017;The Tech Challenge of Reporting Under China’s Watchful Eye;Jane Perlez, The New York Times’s bureau chief in Beijing, on the apps she uses and how she manages to work in spite of the Great Firewall.
78;April 26, 2017;Sharing More Than 140 Characters on Twitter;Posting an image of a web page with highlighted text lets you make your point and share bigger thoughts than the standard character limit allows.
79;April 26, 2017;F.C.C. Chairman Pushes Sweeping Changes to Net Neutrality Rules;The chairman, Ajit Pai, said high-speed internet service should no longer be treated like a public utility with strict rules but should largely be left to police itself.
80;April 27, 2017;Movers: Dan Loeb Takes Aim at Honeywell;We followed major developments in the markets throughout the day. Check here for the latest updates.
81;April 27, 2017;A Hardware Renaissance Grows in Brooklyn — and Elsewhere;Technology, investors and entrepreneurs are behind a groundswell of innovation in hardware. A Brooklyn center dedicated to commercializing hardware start-ups shows the trend.
82;April 27, 2017;Let Your Fingers Do the Walking (Back);If you’re tired of fumbling with the mouse to click the Back button on your browser to revisit the previous page, use a keyboard shortcut instead.
83;April 27, 2017;Uber Executive Steps Back From Self-Driving Cars During Waymo Legal Fight;Anthony Levandowski, the engineer at the center of litigation over driverless car technology, said he will no longer work on a key part of the technology at Uber.
84;April 27, 2017;Cloud Produces Sunny Earnings at Amazon, Microsoft and Alphabet;The impact on quarterly results announced Thursday was particularly acute at Amazon, far and away the leader in online computing services.
85;April 28, 2017;Meet the People Who Train the Robots (to Do Their Own Jobs);Before the machines become smart enough to replace humans, as some people fear, they need to be taught.
86;April 28, 2017;With New Funding, Didi Chuxing, an Uber Rival, Looks Beyond China;The ride-sharing company raised $5.5 billion, making it one of the world’s largest start-ups and underscoring its global ambitions.
87;April 28, 2017;Movers: Trump Bump, Time Inc. and Exxon;We followed major developments in the markets throughout the day. Check here for the latest updates.
88;April 28, 2017;Daily Report: Cloud Computing Asserts Itself;Amazon Web Services has become the profit engine of the internet retailer. Can it stay ahead of rivals like Microsoft and Google?
89;April 28, 2017;Christopher Dodd to Step Down as Top Lobbyist for Movie Industry;Mr. Dodd, a former Democratic senator from Connecticut, will be succeeded in September as Hollywood’s top lobbyist by Charles H. Rivkin, a former United States ambassador.
90;April 29, 2017;Farhad’s and Superior Mike’s Week in Tech: There’s No Flying Car;The so-called flying car is really a hovercraft, people. Also we chat about net neutrality, earnings and Uber.
91;April 29, 2017;Persuasive Business Leaders Parade Through White House;Nearly 300 executives have visited this year, putting C.E.O.s on par with senior lawmakers as influences on President Trump’s thinking.
92;May 1, 2017;In Europe’s Election Season, Tech Vies to Fight Fake News;Computer scientists and tech giants are using algorithms and online data to spot misinformation faster than traditional fact-checkers can.
93;May 1, 2017;Going to the Dark Side in Windows 10;If you find the glare of the bright white screen tiring or hard on the eyes, try the built-in “dark” modes for your apps.
94;May 1, 2017;Daily Report: A Busy Week Ahead;Financial results will arrive for big tech companies, and Microsoft plans to make a big splash around its Windows software with an event on Tuesday.
