;date;title;summary
45;May 20, 2019;U.S. Tech Suppliers, Including Google, Restrict Dealings With Huawei After Trump Order;The moves could hamstring the Chinese tech giant, escalating a cold war between China and the United States over technology and trade.
46;May 20, 2019;Tech Stocks Sink After Google Cuts Huawei Off Android Support;Selling was especially heavy among semiconductor stocks, as investors grappled with the prospect that the administration order cuts off the flow of crucial microchips to Huawei, a major customer.
47;May 20, 2019;As Huawei Loses Google, the U.S.-China Tech Cold War Gets Its Iron Curtain;The White House’s hard-line approach threatens to speed up the development of two technology worlds, further isolating one-fifth of internet users.
48;May 21, 2019;Why Workers Without College Degrees Are Fleeing Big Cities;Metropolitan areas long offered work and wages that drew job seekers. Now it depends on your education, and the ability to offset high housing prices.
49;May 21, 2019;DealBook Briefing: What a Digital Iron Curtain Could Mean for Tech;A grace period in corporate America’s freeze-out of Huawei might not help the tech company very much.
50;May 21, 2019;Huawei’s U.S. Restrictions Expose a High-Tech Achilles’ Heel for China;China is heavily reliant on imported computer chips, despite efforts to develop its own semiconductor industry.
51;May 21, 2019;Google Changes Abortion Ad Policy;Advertisers must be certified as providing or not providing abortions, and Google will include disclosures on ads about ending pregnancy.
52;May 22, 2019;DealBook Briefing: Qualcomm Violated Antitrust Law;The company suppressed competition in the smartphone chip market and then charged excessive licensing fees, a federal judge has ruled.
53;May 22, 2019;Mobile Carriers in Britain and Japan Begin to Turn Away From Huawei;Google’s decision to cut off support to the blacklisted Chinese telecommunications giant is rippling across the globe.
54;May 22, 2019;Taking Steps to Maximize Privacy While Covering the Lack of It;Jennifer Valentino-DeVries, an investigative reporter who has delved into issues of online privacy, is “under no illusions” that protecting our digital selves is fully possible.
55;May 22, 2019;Google’s Duplex Uses A.I. to Mimic Humans (Sometimes);In a free service, bots call restaurants and make reservations. The technology is impressive, except for when the caller is actually a person.
56;May 23, 2019;DealBook Briefing: The Huawei Backlash Goes Global;More companies around the world are realizing that they have little choice but to turn their backs on the Chinese company.
57;May 23, 2019;Stocks Slide Over Worsening U.S.-China Trade Tensions;Investors seemed to be reacting to a growing sense that the dispute between Washington and Beijing was deepening and would continue indefinitely.
58;May 24, 2019;Huawei’s European Customers Are Put on Hold by U.S. Ban;They’re unsure how Android phones will keep working as Google and other companies assess a Trump administration order.
59;May 24, 2019;The Week in Tech: Geopolitics Are Shaping Your Next Smartphone;When President Trump took his latest swipe at Huawei, he set in motion a chain of events that could affect your next smartphone.
60;May 25, 2019;Huawei Ban Threatens Wireless Service in Rural Areas;Many small carriers depend on inexpensive equipment from the Chinese company. Now they must rethink expansion plans, and perhaps replace existing gear.
61;May 26, 2019;A Czech Billionaire Buys a Piece of Le Monde;Journalists at the premier daily in France are wary of Daniel Kretinsky, an energy magnate who has bought a stake in the paper’s parent company.
62;May 28, 2019;Google’s Shadow Work Force: Temps Who Outnumber Full-Time Employees;The tech company has long used contractors, but some employees worry that a growing reliance on them represents a shifting, less admirable work culture.
63;May 28, 2019;DealBook Briefing: The Long Road Ahead for Fiat Chrysler and Renault;There’s plenty of complexity involved in the automakers’ proposed merger.
64;May 29, 2019;DealBook Briefing: Could the Trade War Spread to Wall Street?;Both inside and outside the White House, there are growing calls for a weakening of China’s links to U.S. financial markets.
65;May 29, 2019;On Migrant Journeys With WhatsApp and Google Translate;Miriam Jordan, who covers immigration for The Times, says that migrants crossing the border often use WhatsApp and that Google Translate can break the ice.
66;May 30, 2019;DealBook Briefing: A U.S.-Europe Trade War Looms;The focus has been on China, but Europe may soon find itself in a fight with President Trump on tariffs.
67;May 30, 2019;North Face Edited Wikipedia’s Photos. Wikipedia Wasn’t Happy.;The North Face said it was ending a campaign that took photos of its clothing and equipment at outdoor destinations and uploaded the branded pictures to Wikipedia.
68;May 31, 2019;DealBook Briefing: Trump Makes a Huge Economic Gamble on Immigration;New tariffs on all imported goods from Mexico are a dare to stop the flow of undocumented immigrants — and a tax rise that could start at over $17 billion a year.
69;May 31, 2019;China Steps Up Trade War and Plans Blacklist of U.S. Firms;Without disclosing details, officials say they plan to retaliate against those who blockade Chinese companies, in an apparent response to Huawei’s problems.
70;May 31, 2019;The Week in Tech: Disinformation’s Huge Inaction Problem;Almost everybody wants something done about disinformation. So why does it seem that nothing is changing?
71;May 31, 2019;As China Takes Aim, Silicon Valley Braces for Pain;The tech cold war is heating up. U.S. companies that depend on the giant China market are preparing themselves for the fallout.
72;May 31, 2019;Justice Dept. Explores Google Antitrust Case;A case would renew scrutiny of the company amid a growing chorus of criticism about the power of big tech.
