;date;title;summary
53;April 25, 2019;Uber Said to Plan I.P.O. Price Range Valuing Company as High as $90 Billion;The world’s largest ride-hailing company was said to be planning an initial pricing of $44 to $50 a share.
54;April 26, 2019;The Week in Tech: Data Doesn’t Support Sri Lanka’s Social Media Blackout;Social media platforms have a role in inciting violence, but there’s little evidence to suggest that shutting them down prevents escalation.
55;April 26, 2019;Slack Discloses $141 Million Loss as Messaging Start-Up Joins Tech Listing Rush;Unlike most other Silicon Valley darlings going public this year, Slack is not holding an initial public offering, where it sells shares to the public.
56;April 27, 2019;The Week in Business: Tesla’s Driverless Taxis and Uber’s I.P.O.;Plus, Boeing’s plane problems are adding up, and Facebook prepares for a big fine — or a slap on the wrist?
57;April 29, 2019;‘996’ Is China’s Version of Hustle Culture. Tech Workers Are Sick of It.;Chinese programmers once embraced working 9 a.m. to 9 p.m., six days a week. But online, discontent is brewing.
58;April 29, 2019;Alphabet Falls $1 Billion Short of Revenue Forecasts, Blaming Strong Dollar;The company said it expected foreign currency to be an issue again in the current quarter, and its stock slid.
59;April 30, 2019;The New Mall Tenant Is Your Office;As retailers close, developers are converting the space into offices to bring in stable rent and generate foot traffic for remaining stores.
60;April 30, 2019;DealBook Briefing: Ray Dalio Is This Year’s Best Paid Hedge Fund Manager;Institutional Investor’s latest Rich List shows that the Bridgewater Associates founder knows what he’s talking about on inequality.
61;April 30, 2019;Eric Schmidt to Leave Alphabet Board, Ending an Era That Defined Google;The former chief executive’s departure is part of broader shake up of Alphabet’s board, which is the target of a shareholder lawsuit.
62;May 1, 2019;DealBook Briefing: How Deutsche Bank Dealt With Demands for Trump Records;Bank officials are said to have been eager to provide the President’s financial documents to Congress.
63;May 1, 2019;Tech Is Changing New York, but Not How He Reports on the City;J. David Goodman, a metro reporter, has chronicled the Google and Amazon invasions. But the most effective technology for reporting on the city is still coffee.
64;May 1, 2019;It’s Time to Use Your Imagination With Bluetooth Trackers. We Did.;The tiny tags are typically used to find valuables like house keys, but they are far more versatile than that.
