;date;title;summary
12;Aug. 3, 2018;How Tech Billionaires Hack Their Taxes With a Philanthropic Loophole;A trendy maneuver allows wealthy donors to reap immediate tax benefits, while charities can wait for funds indefinitely — or even forever.
13;Aug. 5, 2018;‘The Beginning of a Wave’: A.I. Tiptoes Into the Workplace;Artificial intelligence software is making its presence felt in subtle ways, in an unglamorous place: the back office.
14;Aug. 6, 2018;DealBook Briefing: Corporate America’s Cash for Key Democrats;Some businesses are beginning to steer money toward Democratic lawmakers who could take leadership roles after the midterm elections.
15;Aug. 6, 2018;The Swim Test for Smartphones;How waterproof is your device? An international standard measures a gadget’s ability to withstand dips and dunks — as well as dust and dirt.
16;Aug. 6, 2018;Alex Jones and Infowars Content Is Removed From Apple, Facebook and YouTube;Technology firms move to curb one of the loudest voices in conspiracy theories, fueling further debate over free speech online.
17;Aug. 6, 2018;A Generation Grows Up in China Without Google, Facebook or Twitter;Many foreign internet giants are blocked, leaving some young Chinese to wonder what those services even are — and reinforcing Beijing’s ideological control.
18;Aug. 7, 2018;DealBook Briefing: The Glass Ceiling Grows Back;Indra Nooyi announced her plan to step down as PepsiCo’s C.E.O., as the number of women running S.&P. 500 companies continues to fall.
19;Aug. 7, 2018;Free Speech Scholars to Alex Jones: You’re Not Protected;The scholars, writing in a recent defamation suit, argued that much of what Mr. Jones of Infowars has said online does not deserve First Amendment safeguards.
20;Aug. 7, 2018;Gatekeepers or Censors? How Tech Manages Online Speech;The rules that Apple, Google, Facebook and Twitter follow in their roles as arbiters of online speech are often vague. Critics say they are arbitrary.
21;Aug. 8, 2018;The Internet Trolls Have Won. Sorry, There’s Not Much You Can Do.;When it comes to online comments and discourse and what you can do to limit their toxicity, you only have a certain amount of power. The real leverage lies with the tech companies.
22;Aug. 8, 2018;Tech Companies Banned Infowars. Now, Its App Is Trending.;Days after Google, Facebook and Apple removed Infowars content, the app from the right-wing conspiracy site has surged in downloads.
23;Aug. 9, 2018;DealBook Briefing: Where Is Tesla’s Money?;Banks, investors, short-sellers and the Securities and Exchange Commission all want that huge question answered.
24;Aug. 10, 2018;The Week in Tech: Infowars and China’s Great Firewall;As exasperating as the debate about tech giants’ role in policing content may be for Americans, people in China can only dream of having such discussions.
25;Aug. 10, 2018;Inside Twitter’s Struggle Over What Gets Banned;The social media company provided a rare look inside a policy meeting as it struggled with criticism that it left up posts from the conspiracy site Infowars and its creator, Alex Jones.
26;Aug. 11, 2018;The Flourishing Business of Fake YouTube Views;Plays can be bought for pennies and delivered in bulk, inflating videos’ popularity and making the social media giant vulnerable to manipulation.
27;Aug. 12, 2018;Google-Facebook Dominance Hurts Ad Tech Firms, Speeding Consolidation;The investment of venture capital money into ad tech start-ups is falling sharply, helping push a wave of acquisitions.
28;Aug. 13, 2018;DealBook Briefing: Turkey’s Chaos Could Be Your Problem;The Turkish lira continues to slide, and that’s starting to affect markets and currencies around the world.
29;Aug. 13, 2018;What Chrome Means by ‘Not Secure’;Google’s recent update to the browser warns users when websites aren’t automatically protecting their communication.
30;Aug. 13, 2018;This Company Keeps Lies About Sandy Hook on the Web;The father of a victim of the Sandy Hook shooting has tried to erase lies about his son from the internet, but Automattic, which runs WordPress.com, says “untrue content is not banned.”
31;Aug. 15, 2018;The Mobile Virtual Network Operator Will Connect You Now;What’s a M.V.N.O.? It’s typically a smaller wireless carrier that offers inexpensive service plans but gets its network signals from a bigger company.
32;Aug. 15, 2018;DealBook Briefing: Tesla’s Board Tries to Calm Its Chaos;The company’s directors want to rein in Elon Musk. They have their work cut out.
33;Aug. 15, 2018;When You Track Oreos, Exercise and Everything Else;Tim Herrera, editor of The New York Times’s Smarter Living section, does not believe the answer to happiness is less technology. Here’s why.
34;Aug. 15, 2018;Are Targeted Ads Stalking You? Here’s How to Make Them Stop;Ever been haunted by an online ad for an item you researched or bought? Targeted ads were designed to follow you around everywhere. Here’s how to banish them.
35;Aug. 15, 2018;Hold the Phone! My Unsettling Discoveries About How Our Gestures Online Are Tracked;As I learned about companies that track “behavioral biometric” data, I developed a jarring mental image of computers silently recording my clicks, pauses, mouse swoops and typos.
36;Aug. 16, 2018;Create Your Own Emoji Characters, One Way or Another;Your mobile device and computer already have thousands of those colorful pictographs available. But if you can’t find the exact one to communicate your mood, make your own.
37;Aug. 16, 2018;Google Employees Protest Secret Work on Censored Search Engine for China;About 1,400 of the internet company’s employees have signed a letter demanding transparency, saying censored search results raise “urgent moral and ethical issues.”
38;Aug. 16, 2018;‘Weaponized Ad Technology’: Facebook’s Moneymaker Gets a Critical Eye;Facebook gives political campaigns the ability to tailor ads to as few as 20 people. Critics say the technique can polarize and manipulate voters.
39;Aug. 17, 2018;Alexa vs. Siri vs. Google: Which Can Carry on a Conversation Best?;Digital assistants from Amazon, Apple and Google can only have meager back-and-forth exchanges with us. Listen to how that tells us something about where they’re going in the future.
40;Aug. 17, 2018;DealBook Briefing: The Agony of Elon Musk;The Tesla chief told The New York Times that working nonstop to turn the company around is taking its toll on him. His directors agree.
41;Aug. 17, 2018;The Week in Tech: When to Tweet;Twitter struggled, and failed, to answer the question of what is allowed on its platform. And Elon Musk dealt with the consequences of having tweeted in the first place.
42;Aug. 19, 2018;Uber’s Vision of Self-Driving Cars Begins to Blur;Since a self-driving Uber killed a pedestrian in March, the company’s executives have been divided over the future of its autonomous vehicle efforts.
43;Aug. 19, 2018;Greece’s Bailout Is Ending. The Pain Is Far From Over.;As a new era of financial independence beckons, more than a third of the population is in poverty, unemployment remains high and wages have tumbled.
44;Aug. 21, 2018;DealBook Briefing: Tesla Supplier? Your Check May Be in the Mail;Many auto parts companies consider the carmaker a financial risk to their businesses.
45;Aug. 21, 2018;Slack Raises $427 Million More, at $7.1 Billion Valuation;Slack’s appetite for funding and its eye-popping leaps in valuation are becoming normal in the private investment market.
46;Aug. 22, 2018;Google Tried to Change China. China May End Up Changing Google.;Google once held itself up as proudly nonconformist. A decision to abide by Chinese censors would mark a new era for the company — one of conventionality.
47;Aug. 22, 2018;Managing Manterruptions and Her Dog’s Instagram;Jessica Bennett, gender editor for The Times, talks about diversifying reporting subjects, monitoring how many times she gets interrupted and why you should follow her dog.
48;Aug. 22, 2018;Democratic Party Says It Thwarted Attempted Hack of Voter Database;The Democratic National Committee contacted the F.B.I. this week about a fake login page that could harvest passwords and other credentials.
49;Aug. 23, 2018;Make Several Gmail Addresses Out of One;Thanks to the way Google processes your mail, you can modify part of your address for different situations and still get all your messages.
50;Aug. 23, 2018;Google Deletes 39 YouTube Channels Linked to Iranian Influence Operation;The accounts were linked to the state broadcaster, the company said. The news followed similar moves by Facebook and Twitter.
51;Aug. 24, 2018;DealBook Briefing: The Hard Math of a Tesla Take-Private;Figuring out the numbers required to remove the automaker from the stock markets is complex — and perhaps even unmoored from reality.
52;Aug. 24, 2018;Manage Your Digital Magazines;You can clear the clutter from your coffee table with electronic editions of your favorite periodicals.
53;Aug. 24, 2018;The Week in Tech: Democracy Under Siege;Microsoft busted Kremlin-linked hackers who broadened their targets in the United States. And Facebook, YouTube and others found new influence campaigns originating from Russia and Iran.
54;Aug. 24, 2018;Alphabet’s Plans for a China Comeback Go Beyond Google Search;The company’s driverless-car unit, Waymo, has registered a Shanghai subsidiary — the latest sign of the breadth of its interest in the country. Yet hurdles are plentiful.
55;Aug. 26, 2018;Artificial Intelligence Is Now a Pentagon Priority. Will Silicon Valley Help?;The Defense Department, believing that A.I. research should be a national priority, has called on the White House to “inspire a whole of country effort.”
56;Aug. 26, 2018;Tech Industry Pursues a Federal Privacy Law, on Its Own Terms;With California setting a benchmark for restrictions, companies are lobbying to supersede it with proposals that would give them wide leeway on how they handled personal data.
57;Aug. 28, 2018;Silicon Valley Takes a (Careful) Step Toward Autonomous Flying;A new flying ambulance service will use small helicopters outfitted with tech that could eventually let them fly without pilots.
58;Aug. 28, 2018;Trump Accuses Google of Burying Conservative News in Search Results;The president hinted that he would take action against the search giant in his latest attack on a technology company.
59;Aug. 28, 2018;NYT: Weekend Business for 06/01/2007;This week: Secrets of Google's search engine and the boom in black rifles.
60;Aug. 28, 2018;Tech Talk for 06/08/2007;This week: Tech news, designing tech products for women, Google Maps street level images, and reader questions.
61;Aug. 28, 2018;NYT: Weekend Business for 11/02/2007;This week The Federal Reserve and the financial markets, the prospects for the Google Phone, and Sarbanes-Oxley's apparent unintended consequences.
62;Aug. 28, 2018;NYT: Weekend Business for 12/14/2007;This week: The Google-Microsoft battle, the central banks' rescue plan, a government report on the S.E.C., and how stock buybacks can mislead investors.
63;Aug. 28, 2018;NYT: Tech Talk for 07/10/2008;This Week: Bettina Edelstein speaks to the editor of the Bits blog, Saul Hansell, about online privacy and the recent court ruling ordering Google to give Viacom data about visitors to YouTube.
64;Aug. 28, 2018;NYT: Tech Talk for 09/25/2008;This week: News about the Google phone, an iPhone “oops” and music on tiny memory cards.
65;Aug. 28, 2018;NYT: Weekend Business for 02/27/2009;"This week: Jeff Sommer and David Leonhardt on the Obama administration’s vision for the economy; Gretchen Morgenson on the effect of sloppy bookkeeping on foreclosure proceedings; and Tim O’Brien and Laura Holson on Google’s design guru."
66;Aug. 28, 2018;NYT: Today's Business With Andrew Pollack;Jeff Sommer and Andrew Pollack on a new study of Parkinson's disease funded by Google's co-founder, Sergei Brin.
67;Aug. 28, 2018;NYT: Tech Talk for 05/07/2009;On NYT Tech Talk, Bettina Edelstein speaks with Times technology reporter Brad Stone about Amazon's new Kindle, other large-screen e-readers in the works and whether they can help the ailing newspaper business.
68;Aug. 28, 2018;NYT: Today's Business With Miguel Helft;Jeff Sommer and Miguel Helft on Google's new operating system for personal computers.
69;Aug. 28, 2018;NYT: Tech Talk for 07/16/2009;"On NYT TechTalk: Pedro Rafael Rosado looks at Windows 7's Virtual XP mode; Saul Hansell discusses Google and the coming Chrome OS; the Microsoft plan for Office 2010 webware, and other tech news."
70;Aug. 28, 2018;NYT: Weekend Business for 01/15/2010;This week: Jeff Sommer with Miguel Helft and David Barboza on Google’s conflict with China, Graham Bowley on Morgan Stanley and the financial crisis, Gretchen Morgenson on new credit card fees and regulations, and Bill Gross on the perils of the bond market.
71;Aug. 28, 2018;NYT: Tech Talk for 02/11/2010;Bettina Edelstein gets the word from Times technology reporter Brad Stone on e-book price wars and why downloading books will likely cost you more money.
72;Aug. 28, 2018;NYT: Tech Talk for 02/18/2010;Bettina Edelstein talks to Times technology reporter Miguel Helft about Buzz, Google’s latest foray into social networking, and how the company is responding to privacy concerns that generated an angry buzz over the new service.
73;Aug. 28, 2018;Back Story with The Times's Miguel Helft;The Times’s Miguel Helft talks about Google's rise to the top in computerized language translation.
74;Aug. 28, 2018;NYT: Tech Talk for 03/11/2010;The Internet radio site Pandora is on an upswing and Bettina Edelstein talks to Times technology reporter Claire Cain Miller about how it works and how it’s managed to survive.
75;Aug. 28, 2018;NYT: Weekend Business for 03/12/2010;"This week: Jeff Sommer with Tim O’Brien, Miguel Helft and Brad Stone on the Apple-Google brawl; Tyler Cowen on a health care monster; David Segal, a k a the Haggler, on a Flip glitch; and the feminine advantage in investing."
76;Aug. 28, 2018;NYT: Tech Talk for 03/25/2010;Bettina Edelstein chats with Times technology reporter Jenna Wortham on iPad app developments, and interviews the winner of the Turing Award, the computer scientist Charles Thacker, an inventor of Ethernet and designer of PC and Tablet PC prototypes.
77;Aug. 28, 2018;NYT: Weekend Business for 03/26/2010;"This week: Jeff Sommer with David Leonhardt on health care, Tim O’Brien and David Segal on day trading, Gretchen Morgenson on the I.R.S. crackdown on offshore money; Mark Hulbert on short-sellers. Also Google and China, and plans to stem foreclosures."
78;Aug. 28, 2018;NYT: Tech Talk for 04/08/2010;iPad app developers were finally able to get their hands on the device last weekend, and Bettina Edelstein speaks with Times technology reporter Jenna Wortham about how they’ve responded.
79;Aug. 28, 2018;NYT: Tech Talk for 04/15/2010;J.
80;Aug. 28, 2018;NYT: Weekend Business for 05/21/2010;This week: Jeff Sommer with David Herszenhorn on overhauling financial regulations, Brad Stone on Google’s antitrust skirmishes, Tim O’Brien and David Segal on the bond-rating battles, and Tyler Cowen on the Greek debt crisis.
81;Aug. 28, 2018;NYT: Weekend Business for 05/28/2010;This week: Jeff Sommer with Gretchen Morgenson on regulating derivatives, Tim O’Brien and Devin Leonard on a real estate giant’s buying spree, Randall Stross on Google’s TV plans, and Paul Lim on Europe’s impact on the American market.
82;Aug. 28, 2018;NYT: Tech Talk for 06/03/2010;"Jenna Wortham on fledgling alternatives to Facebook; robots in the operating room; the tech term “wardriving” and news, including Sprint’s new 3G/4G phone, the HTC Evo; Google closing the door on Windows for its workers; and Adobe Systems’ new digital platform focused on the iPad."
83;Aug. 28, 2018;NYT: Tech Talk for 07/01/2010;Google prevails in Viacom’s $1 billion federal suit over copyright infringement, and Bettina Edelstein speaks with Times technology reporter Miguel Helft about the implications of the case.
84;Aug. 28, 2018;NYT: Tech Talk for 07/15/2010;WiFi on the railroad? Walt Baranger of the New York Times News Technology group drops by for a chat about the issues involved in providing WiFi service on trains and the latest developments on that front.
85;Aug. 28, 2018;NYT: Tech Talk for 07/15/2010;WiFi on the railroad? Walt Baranger of the New York Times News Technology group drops by for a chat about the issues involved in providing WiFi service on trains and the latest developments on that front.
86;Aug. 28, 2018;NYT: Tech Talk for 07/29/2010;Wikipedia, the free online encyclopedia that “anyone can edit” held its annual Wikimania convention in Gdansk, Poland, earlier this month.
87;Aug. 28, 2018;NYT: Tech Talk for 08/12/2010;New York Times media reporter Brian Stelter drops by for a chat with J.
88;Aug. 28, 2018;NYT: Tech Talk for 08/19/2010;Kyle Wiens of iFixit.
89;Aug. 28, 2018;NYT: Tech Talk for 09/09/2010;Fabrics that can see and hear may seem like products of science fiction, but they’re being developed at MIT.
90;Aug. 28, 2018;NYT: Tech Talk for 09/16/2010;Bettina Edelstein chats with Nick Bilton, lead writer for the Bits blog on nytimes.
91;Aug. 28, 2018;NYT: Tech Talk for 09/30/2010;What's happening in Googleland? Bettina Edelstein speaks with Claire Cain Miller, a Times technology reporter, about Google and its rivalries and challenges.
92;Aug. 28, 2018;NYT: Tech Talk for 10/07/2010;Could a computer one day drive your car? Bettina Edelstein speaks to Eugenio Culurciello, an electrical engineering professor at Yale who is part of a team developing a supercomputer based on the human visual system.
93;Aug. 28, 2018;NYT: Tech Talk for 11/04/2010;Skip tracers, who hunt down information about people, know a thing or two about personal details available online.
94;Aug. 28, 2018;NYT: Tech Talk for 11/11/2010;Netscape alumni are rolling out a browser that integrates social media and Bettina Edelstein gets the details from New York Times technology reporter Miguel Helft about it.
95;Aug. 28, 2018;NYT: Tech Talk for 11/18/2010;When social networking and the workplace meet up, issues often arise.
96;Aug. 28, 2018;NYT: Tech Talk for 12/02/2010;Rik Fairlie, a contributor to the Gadgetwise blog, discusses the newer types of cameras hitting the shelves this holiday season.
97;Aug. 28, 2018;NYT: Tech Talk for 12/09/2010;Would you opt out of being tracked online by advertisers? Bettina Edelstein speaks to New York Times media reporter Tanzina Vega about a call for action by the Federal Trade Commission and the issues involved.
98;Aug. 28, 2018;NYT: Tech Talk for 12/16/2010;Just how attached are you to that smartphone? J.
99;Aug. 28, 2018;"A look at the latest G.D.P. report; Google's philanthropy; Apple's gravity-defying growth.";This week: Jeff Sommer with Catherine Rampell on the G.D.P. report, Stephanie Strom on Google’s philanthropy, Steve Lohr on Apple’s gravity-defying growth, and Paul Lim on stock and bond divergence.
100;Aug. 28, 2018;"Tech in the kitchen: cooking apps for iOS and Android and Jeff Potter, author of ""Cooking for Geeks"".";"Bettina Edelstein chats with Jeff Potter, author of ""Cooking for Geeks: Real Science, Great Hacks and Good Food."
101;Aug. 28, 2018;"Taxes, taxes and more taxes; the black hats of Google search and are we too competitive?";This week: Jeff Sommer with David Herszenhorn on overhauling the tax code, David Gillen and David Segal on J.C. Penney’s jump in the Google rankings, Greg Mankiw on the U.S. economic future. Also, John Schwartz with a jaundiced view of Congress and taxes.
102;Aug. 28, 2018;"Jenna Wortham on mobile device trends, Tanzina Vega on Ads Worth Spreading; and Alan Yacavone on the iPad 2.";Bettina Edelstein talks to Jenna Wortham, a Times technology reporter recently back from the Mobile World Congress show in Spain, about the latest trends in mobile phones and tablets.
103;Aug. 28, 2018;"Miguel Helft on the Google digital library; Kevin Poulsen on cybercrime; wireless sound from Aluratek; news.";Are Google's plans for a digital library going to be checked out for a while? Bettina Edelstein talks to Times technology reporter Miguel Helft about the collapse of Google's effort to digitize millions of books and what's at stake.
104;Aug. 28, 2018;"Robots for Japan relief; TV and the iPad; oddball tech jargon; news.";Robots for relief: J.
105;Aug. 28, 2018;"Riva Richmond on managing your online image; special effects for cellphone video; the term ""search engine optimization""; news.";How much personal information about you is available online? You might be surprised -- and you might want some of it gone.
106;Aug. 28, 2018;"Matt Richtel on marketing to kids online; solid-state drives; the Yeti Pro USB mike; news.";Bettina Edelstein speaks with Times technology reporter Matt Richtel about food company marketing to kids in the form of online games, quizzes and other entertainment, and the Federal Trade Commission's proposed new guidelines.
107;Aug. 28, 2018;"Malware trends; travel planning apps; the tech term ""evil twin""; news.";There always seems to be some new evil lurking out there and someone trying to fight it.
108;Aug. 28, 2018;Dozens at Facebook Unite to Challenge Its ‘Intolerant’ Liberal Culture;In a rare sign of internal dissent, more than 100 employees have formed a group to agitate for better representation of conservative views.
109;Aug. 29, 2018;Customers Died. Will That Be a Wake-Up Call for China’s Tech Scene?;The rape and killing of two women using a ride-hailing service owned by Didi Chuxing should be a shock to an industry that has long prized growth over users.
110;Aug. 29, 2018;You Took Lousy iPhone Photos. Here’s How to Make Them Beautiful.;Not every shot on your smartphone will be Instagram worthy, but you can often salvage middling snaps with just a few taps. Here are six easy steps.
111;Aug. 30, 2018;Here’s the Conversation We Really Need to Have About Bias at Google;President Trump’s charges that Google shows anti-conservative search bias is wrong. But Google may well be biased against minorities and others who lack real-world power.
112;Aug. 31, 2018;The Week in Tech: Claims of Censorship Come Through Loud and Clear;The president, social media users and even employees are accusing tech companies of political bias. How will the companies respond?
113;Aug. 31, 2018;India Pushes Back Against Tech ‘Colonization’ by Internet Giants;With Facebook, Google and Amazon dominating India’s internet, lawmakers have declared their intention to impose tough new rules on the tech industry.
114;Aug. 31, 2018;California Lawmakers Pass Nation’s Toughest Net Neutrality Law;The bill is sure to set up a fight between broadband providers, like Verizon and AT&T, and consumer groups.
