;date;title;summary
30;April 13, 2021;Epic Games, the maker of Fortnite, raises $1 billion in a funding round.;Sony invested $200 million in a fund-raising round with other investors that valued the company at $28.7 billion.
31;April 14, 2021;Hundreds of Companies Unite to Oppose Voting Limits, but Others Abstain;Amazon, Google, G.M. and Starbucks were among those joining the biggest show of solidarity by businesses over legislation in numerous states.
32;April 14, 2021;How to Use Tech to Prepare for Travel in a Pandemic;Even as vaccines make it safer to travel, planning a trip is becoming increasingly complicated.
33;April 14, 2021;Can Medical Alexas Make Us Healthier?;America’s health care system needs help. But don’t expect technology to be a silver bullet.
34;April 14, 2021;The C.E.O.s Who Didn’t Sign a Big Defense of Voting Rights;Hundreds of leaders and companies signed a letter opposing strict limits. They did not.
35;April 14, 2021;Televisa will sell its content and media business to Univision.;By Michael J. de la Merced
36;April 15, 2021;Waiting for a Crypto Boom in the Public Markets;Coinbase’s successful debut may inspire others to pursue stock listings.
37;April 15, 2021;What’s next for Coinbase?;Investors who stand to collect big paper profits — if they held on to their shares — include the N.B.A. star Kevin Durant and the rapper Nas.
38;April 17, 2021;One Way to Get People Off the Streets: Buy Hotels;For homeless people, a place to live is life changing to a degree that almost no other intervention can provide.
39;April 18, 2021;In the Roaring Twenties, Ads Make a Comeback;Subscriptions may be the rage, but businesses of all sorts are pouring money into advertising — digital most of all.
40;April 19, 2021;Can Tech Make the Roads Safer?;We know the dangers of surveillance, but people are dying. Maybe we need more cameras on the roads.
41;April 20, 2021;Newer Planes Are Providing Airlines a Trove of Useful Data;During the pandemic, older aircraft have been retired, resulting in a fleet that can collect more information about emissions and safety.
42;April 20, 2021;A Global Tipping Point for Reining In Tech Has Arrived;Never before have so many countries, including China, moved with such vigor at the same time to limit the power of a single industry.
43;April 20, 2021;China’s Xi delivers a message of openness, and a veiled warning to the U.S.;The country’s top leader warned that the world should not allow “unilateralism pursued by certain countries to set the pace for the whole world.”
44;April 20, 2021;Apple’s New Devices Target Markets Led by Smaller Rivals;The company also said it planned to release iPhone software next week with a privacy feature that worries many digital-advertising companies.
45;April 21, 2021;Europe Proposes Strict Rules for Artificial Intelligence;The regulations would have far-reaching implications for tech firms like Amazon, Google, Facebook and Microsoft, which have poured resources into developing the technology.
46;April 21, 2021;Seven House Republicans pledge to take no donations from major tech companies.;The lawmakers said that the companies limited the reach of conservative voices.
47;April 21, 2021;Why Is Big Tech Under Assault? Power.;Tech executives wanted to change the world, and they did. Of course we’re now questioning them.
48;April 21, 2021;Lina Khan, a progressive trustbuster, displays get-tough approach to tech in confirmation hearing.;Ms. Khan said approvals of tech mergers during the Obama administration were a “missed opportunity” to slow the growth of Big Tech.
49;April 22, 2021;Three Electric S.U.V.s With Tesla in Their Sights;Test-driving Volkswagen’s ID.4, Ford’s Mustang Mach-E and Volvo’s XC40 Recharge: The green turf where Tesla has dominated for so long is poised to grow crowded.
50;April 22, 2021;Tech Giants Take a Hit in Washington;Lawmakers in D.C. delivered a one-two punch.
51;April 22, 2021;Why Europe Is Hard on Big Tech;It may be a choice to make rules for technology too early rather than too late.
52;April 22, 2021;ABC sells out ad time for the Oscars, even as fewer people are expected to watch.;Companies like Google, General Motors, Rolex and Verizon spent an estimated $2 million for each 30-second spot.
53;April 23, 2021;When Is Online Nastiness Illegal?;Deciphering between political rhetoric and dangerous threats online isn’t always easy.
54;April 24, 2021;MacKenzie Scott Gave Away Billions. The Scam Artists Followed.;She has no large foundation, headquarters or public website. That makes it easier to dispense money on her own terms — and for others to prey on the vulnerable in her name.
55;April 24, 2021;How to Navigate the Postpandemic Office;Many companies see the appeal of combining office life with work-from-home flexibility. How to strike the right balance can be less clear.
56;April 24, 2021;C.E.O. Pay Remains Stratospheric, Even at Companies Battered by Pandemic;While millions of people struggled to make ends meet, many of the companies hit hardest in 2020 showered their executives with riches.
57;April 24, 2021;The Slander Industry;Who makes money from destroying reputations online?
58;April 25, 2021;The Week in Business: Time to Buy (or Sell) a House?;Should you buy (or sell) a house right now? Record numbers of Americans are asking the same question.
59;April 25, 2021;Is an Activist’s Pricey House News? Facebook Alone Decides.;The New York Post has complained that Facebook is blocking and downplaying its stories. But the platform doesn’t pay any special deference to journalists.
60;April 26, 2021;Breaking Point: How Mark Zuckerberg and Tim Cook Became Foes;The chief executives of Facebook and Apple have opposing visions for the future of the internet. Their differences escalated this week.
61;April 26, 2021;What’s Behind the Apple-Facebook Feud?;The fight between the two tech giants might remodel the internet as we know it.
62;April 26, 2021;Oscars Ratings Plummet, With Fewer Than 10 Million Tuning In;Sunday night’s pandemic-restricted telecast drew 58 percent fewer viewers than last year’s record low.
63;April 27, 2021;Tesla Makes Money (Including From Selling Cars);Bitcoin and emissions credits helped it set a quarterly earnings record.
64;April 27, 2021;Another tech company bans employees from talking politics at work.;The announcement by Basecamp, a company that makes productivity software, follows a surge of employee activism and corporate action on social issues.
65;April 27, 2021;Extremists Find a Financial Lifeline on Twitch;QAnon adherents and other far-right influencers are making thousands of dollars broadcasting election and vaccine conspiracy theories on the streaming site.
66;April 27, 2021;To Understand Tech, Look Beyond the C.E.O.s;What the tech barons think matters. But imagine if those working in the trenches had a bigger voice.
67;April 27, 2021;Alphabet’s profit more than doubled last quarter as Google’s advertising business rebounded.;Alphabet posted revenue of $55.31 billion, up 34 percent from a year earlier, and net profit more than doubled to $17.93 billion in the first quarter.
68;April 28, 2021;Consumer Brands Eye Public Markets;Allbirds and Panera are looking to cash in on investor interest in business models pitched for postpandemic habits.
69;April 28, 2021;A Missed Opportunity in India;Tech giants have so much power. They could do more to help Indians facing such a devastating crisis.
70;April 28, 2021;Apple doubles its profits on soaring iPhone sales.;More people splurged on computers as they worked and learned from home, driving sales of Macs to grow by 70 percent.
71;April 29, 2021;‘Dog Biting Dog’: China’s Online Fight Could Further Empower Beijing;Internet companies are using the threat of government action as a cudgel against rivals. That could make the Communist Party the ultimate arbiter over the industry.
72;April 29, 2021;Microsoft plans to take a smaller cut from developers in its games store.;The fee will drop to 12 percent of revenue, from 30 percent, starting in August, the company said.
73;April 29, 2021;‘A Perfect Positive Storm’: Bonkers Dollars for Big Tech;The dictionary doesn’t have enough superlatives to describe what’s happening to the five biggest technology companies, raising uncomfortable questions for their C.E.O.s.
74;April 30, 2021;Google’s Plan for the Future of Work: Privacy Robots and Balloon Walls;The company that helped popularize open office plans and lavish employee perks is trying to reinvent office spaces to cope with workplace sensibilities changed by the pandemic.
75;April 30, 2021;Ikea meets Lego: Google redesigns its office space.;By Daisuke Wakabayashi
76;April 30, 2021;Apple’s App Store Draws E.U. Antitrust Charge;By forcing app developers to use its payment system and comply with other rules, regulators said, Apple broke European Union competition laws.
77;April 30, 2021;Buffett Fights With Investors, With His Reputation at Risk;The Berkshire chief opposes shareholder proposals on climate and diversity.
78;April 30, 2021;How Big Tech Won the Pandemic;A year ago even the tech giants were anxious. Now they have so much money it’s awkward.
