;date;title;summary
44;Dec. 20, 2018;DealBook Briefing: The Fed Raised Rates. The Markets Didn’t Like It.;The central bank has defied critics by increasing rates for a fifth straight quarter. Whether that was a good idea remains to be seen.
45;Dec. 21, 2018;The 2018 Good Tech Awards;Scandals and wrongdoing in tech rightly get a lot of attention, but there’s good — yes, really — happening elsewhere.
46;Dec. 21, 2018;Last-Minute Shoppers Increasingly Trust Only Amazon to Deliver;Amazon’s power is even more pronounced in the nail-biter sprint toward Christmas. A two-decade obsession with delivery speed has given it a huge edge.
47;Dec. 21, 2018;In 2018, Did Business Get Too Big?;In 2018, there were some early glimmers that corporate America is realizing bigger isn’t always better.
48;Dec. 21, 2018;JD.com Chief Richard Liu Will Not Be Charged With Sexual Assault;Prosecutors in Minnesota said they did not find enough evidence to pursue a case against the Chinese billionaire, who was accused of rape this year by a University of Minnesota student.
49;Dec. 21, 2018;As Markets Tumble, Tech Stocks Hit a Rare and Ominous Milestone;Technology companies are dragging stocks into an ominous territory that the market hasn’t seen in nearly a decade: a severe decline known as a bear market.
50;Dec. 23, 2018;How Credit Cards Are Used to Finance Mass Shootings;Massacres are frequently carried out by killers using military-grade equipment that’s easier to obtain when buying on credit.
51;Dec. 24, 2018;Sharing Data for Deals? More Like Watching It Go With a Sigh;Tech companies say consumers prefer being shown ads that are relevant to them. But a professor’s research shows they trade data for those ads not because of convenience but resignation.
52;Dec. 24, 2018;Patreon Bars Anti-Feminist for Racist Speech, Inciting Revolt;Patreon, a crowdfunding site for content creators, is facing a rebellion after its human moderators booted a creator who had violated its hate speech policy.
53;Dec. 26, 2018;The Tech That Was Fixed in 2018 and the Tech That Still Needs Fixing;From Facebook to creepy online ads, the worst tech of the year made the internet feel like an unsafe place to hang out. Yet there were some products that were fixed, our personal tech critic writes.
54;Dec. 30, 2018;Facebook Data Scandals Stoke Criticism That a Privacy Watchdog Too Rarely Bites;A federal regulator is under attack for what critics say is a systemic failure to police tech giants and their vast appetite for personal data.
55;Dec. 31, 2018;Firm Led by Google Veterans Uses A.I. to ‘Nudge’ Workers Toward Happiness;Humu, a Silicon Valley start-up, applies data-driven lessons in human resources to the goal of improving employee satisfaction.
56;Dec. 31, 2018;With Drone Deliveries on the Horizon, Europe Moves to Set Ground Rules;A former military airfield in Belgium will be used to test technology and help regulators set rules for delivery by unmanned flying devices.
57;Jan. 1, 2019;Big Tech May Look Troubled, but It’s Just Getting Started;Even as Facebook, Google and others confronted challenges in 2018, their ambitions were undimmed. After all, so much of life remains undisrupted.
58;Jan. 1, 2019;Will 2019 Be a Good Year for Investors? Here Are 4 Key Factors Affecting Stocks and the Economy;After an unexpectedly bad year for the stock market, investors are eager for clues about what 2019 will bring.
59;Jan. 1, 2019;Curbs on A.I. Exports? Silicon Valley Fears Losing Its Edge;The Commerce Department is considering national security restrictions on artificial intelligence. Some worry they could stunt the industry in the U.S.
