;date;title;summary
30;Dec. 13, 2017;DealBook Briefing: Disney Deal Expected to Value Fox at Around $40 a Share;Disney’s deal to buy film, television and international businesses from Rupert Murdoch’s Twenty-First Century Fox will value the latter at over $75 billion.
31;Dec. 13, 2017;2017’s Best Technology Tips and Tricks: You Asked, We Answered;Readers of The Times’s personal technology section had lots of questions. Here we highlight the most compelling — in terms of their connection to current events or in reader response.
32;Dec. 13, 2017;Moving Notes in Google Keep to Other Programs;The handy note-taking application includes an option to easily save your jottings as a word-processing document.
33;Dec. 13, 2017;Busting the Myths About A.I. Invading Our Lives;Cade Metz, a technology reporter for The Times, assesses the pitfalls of A.I. and the possibilities that Skynet will rule us.
34;Dec. 13, 2017;The Biggest Tech Failures and Successes of 2017;Epic failures this year exposed your personal data to hackers, wasted your money on unnecessary or ethically dubious products and fed you misinformation.
35;Dec. 13, 2017;Ajit Pai Nears His Biggest Win With Net Neutrality Repeal;Erasing the Obama-era internet rules on Thursday would help secure Mr. Pai’s reputation as one of the most efficient F.C.C. leaders in decades.
36;Dec. 13, 2017;Uber Under Criminal Investigation, Justice Dept. Confirms in Letter to Court;A document made public in court on Wednesday is a first acknowledgment by federal authorities of a criminal investigation into the ride-hailing company.
37;Dec. 14, 2017;Disney Makes $52.4 Billion Deal for 21st Century Fox in Big Bet on Streaming;The acquisition of most of Rupert Murdoch’s entertainment empire makes Disney a true competitor to services like Netflix and Amazon.
38;Dec. 14, 2017;Trump Congratulated Murdoch on the Disney Deal: DealBook Briefing;While the Trump administration has moved to block one media deal, the president offered support to another — and said that it would be a “great thing” for jobs.
39;Dec. 14, 2017;Drawing on the Desktop;If you don’t have a tablet or touch-screen device for your artwork, you can use an add-on pen and tablet to sketch on your computer.
40;Dec. 14, 2017;F.C.C. Repeals Net Neutrality Rules;In a 3-to-2 vote along party lines, the agency scrapped Obama-era rules meant to protect an open internet.
41;Dec. 14, 2017;Why Net Neutrality Was Repealed and How It Affects You;The Federal Communications Commission voted Thursday to repeal Obama-era net neutrality rules. Here’s what you need to know.
42;Dec. 15, 2017;DealBook Briefing: Peltz Gets His Seat on Procter & Gamble’s Board;Procter & Gamble has appointed activist investor Nelson Peltz to its board following a certified recount of shareholder votes cast at its annual meeting in October.
43;Dec. 15, 2017;Farhad and Mike’s Week in Tech: Net Neutrality Is Gone;Our reporters look at the week in tech, including the F.C.C.’s decision to repeal net neutrality and Bitcoin’s continued boom.
44;Dec. 15, 2017;<div>Doing the Harlem Shake, Ajit Pai as You’ve Never Seen Him Before </div>;A video featuring the F.C.C. chief defending a repeal of net neutrality rules in a Santa suit and doing the Harlem Shake is attracting some disdain.
45;Dec. 15, 2017;Right and Left React to the F.C.C.’s Vote on Net Neutrality Rules;Writers from across the political spectrum on the vote Thursday by the Federal Communications Commission to dismantle Obama-era rules on net neutrality.
46;Dec. 15, 2017;Uber Engaged in ‘Illegal’ Spying on Rivals, Ex-Employee Says;In a 37-page letter made public in court, a former Uber security employee detailed a massive intelligence-gathering operation that included tailing rival executives.
47;Dec. 16, 2017;Google Thinks I’m Dead;(I know otherwise.)
48;Dec. 16, 2017;The Tax Bill’s Winners and Losers;President Trump has called the tax cuts a Christmas present for the entire nation, but the fine print reveals some will get nicer gifts than others.
49;Dec. 17, 2017;Netflix and Spotify Ask: Can Data Mining Make for Cute Ads?;Netflix and Spotify have turned their users’ habits into marketing campaigns to the delight of some. But not everyone.
50;Dec. 17, 2017;For Russian ‘Trolls,’ Instagram’s Pictures Can Spread Wider Than Words;An anti-Islamic image created by a Kremlin-connected group has proved hard to kill, an indication of the challenge of monitoring social media for propaganda.
51;Dec. 18, 2017;Cracking Quick Response Codes With iOS 11;The camera app that comes with latest version of Apple’s mobile operating system can automatically detect and translate QR codes for you.
52;Dec. 19, 2017;The Winklevoss Twins’ Path to Bitcoin Fortune: DealBook Briefing;Cameron and Tyler Winklevoss made a risky bet five years ago: They loaded up on Bitcoin. That stockpile is now worth around $1.3 billion.
53;Dec. 19, 2017;Apple Provides Hedge Against Tech Backlash;Authorities worldwide are stepping up action against technology giants. Apple is likely to avoid the worst of the blowback.
54;Dec. 19, 2017;‘Porch Pirates’ Steal Holiday Packages as They Pile Up at Homes;Police say package theft is up during the holiday shopping crush, but homeowners and retailers are striking back with cameras and other technology.
55;Dec. 20, 2017;What the Tax Bill Fails to Address: Technology’s Tsunami;Technology is changing everything about how Americans work, but the industry is left largely unscathed by the Republican tax bill that Congress took up this week.
56;Dec. 20, 2017;Using Technology to Be Environmentally Friendly;Hiroko Tabuchi, a climate reporter for The Times, discusses some simple tech tweaks that people can make to be more environmentally responsible.
57;Dec. 20, 2017;Facebook Job Ads Raise Concerns About Age Discrimination;The ability to aim a message at a particular audience has been a crucial marketing tool, but may be at odds with laws against bias in hiring.
58;Dec. 21, 2017;Eric Schmidt, Alphabet’s ‘Ambassador,’ to Step Down: DealBook Briefing;Eric Schmidt is stepping down as executive chairman of Google-parent Alphabet.
59;Dec. 21, 2017;Using Android to Convert Pixels to Paper;Google includes software to make printing from an Android device fairly seamless, but you can also use dedicated apps from your printer’s manufacturer.
60;Dec. 21, 2017;A Cute Toy Just Brought a Hacker Into Your Home;Amid the holiday shopping season, cybersecurity researchers warn that new, interactive toys are vulnerable to many hacking threats.
61;Dec. 21, 2017;Eric Schmidt to Step Down as Alphabet’s Executive Chairman;Mr. Schmidt, who has been in a top position at Google and then its parent company, Alphabet, since 2001, will become a technical adviser to the company.
62;Dec. 22, 2017;One of Bitcoin’s Biggest Champions Turns Bearish: DealBook Briefing;Michael Novogratz, the former Fortress executive, told Bloomberg that he was shelving plans for a cryptocurrency hedge fund and said bitcoin will fall to $8,000.
63;Dec. 25, 2017;How to Tell Google That Meat Is Off the Menu;The Google app can display recipes in its daily information feed, including those that cater to vegans, vegetarians and those who don’t eat pork.
64;Dec. 25, 2017;China’s New Lenders Collect Invasive Data and Offer Billions. Beijing Is Worried.;Government officials are moving to curb a new generation of businesses that make personal loans online, amid concerns about privacy and rising debt.
65;Dec. 25, 2017;Business Schools Now Teaching #MeToo, N.F.L. Protests and Trump;With sexual harassment rocking the business world and C.E.O.s speaking out, business schools are ripping new case studies straight from the headlines.
66;Dec. 26, 2017;How Big Tech Is Going After Your Health Care;Apple, Google, Microsoft and other giants are accelerating their efforts to remake health care with new tracking apps, sensors and other tools.
67;Dec. 27, 2017;A World of Deal Making, Gleaned With an iPhone X;Michael de la Merced, a DealBook reporter in London, discussed his favorite tech tool — an iPhone X — and British norms for using the gadget socially.
68;Dec. 27, 2017;5 New Year’s Resolutions to Protect Your Technology;The cybersecurity nightmares of 2017 highlight the need to protect yourself. Here are some resolutions for living a safer digital life this new year.
69;Dec. 27, 2017;A Doctor With a Phone and a Mission;Startled by the hard sell addicts face, a psychologist discovered the rehab industry’s customer acquisition tricks, one crank call at a time.
70;Dec. 28, 2017;Moving Your Number to Google Voice;Google’s telephony service can give you a unified number and with a little extra work, you may be able to use your original landline digits.
71;Dec. 28, 2017;That Game on Your Phone May Be Tracking What You’re Watching on TV;The start-up Alphonso collects viewing data for advertisers through mobile gaming apps that can track users on the devices’ microphones, even when the apps aren’t in use.
72;Dec. 31, 2017;From Trump to #MeToo: A Dizzying Year in TV News;Two Times media reporters analyze why 2017, despite powerful foes like Netflix and the fallout of harassment scandals, was the year TV roared back.
73;Dec. 31, 2017;How Do You Vote? 50 Million Google Images Give a Clue;Artificial intelligence is making it possible for Street Views to be mined for insights about the economy, politics and human behavior — just as text mining has done for years.
74;Dec. 31, 2017;A Big Year for the Stock Market;By Karl Russell and Landon Thomas Jr.
75;Jan. 1, 2018;How Antivirus Software Can Be Turned Into a Tool for Spying;Government officials warn that software from Kaspersky Lab could be subverted by Russian intelligence. A security researcher shows how it could be done.
